pkey,Previous_occupation_42,previous_emp_type,retirement_age
4760,"csp_2_1","ec-2-2",60
4763,"csp_4_8","ec-1-5",64
4776,"csp_4_6","ec-1-6",60
4779,"csp_4_5","ec-1-6",56
4780,"csp_6_3","ec-1-6",60
4781,"csp_4_8","ec-1-6",60
4794,"csp_6_2","ec-1-6",61
4796,"csp_6_8","ec-1-6",61
4803,"csp_3_5","ec-1-6",61
4826,"csp_4_7","ec-1-6",65
4827,"csp_6_8","ec-1-6",60
4841,"csp_6_2","ec-1-6",61
4842,"csp_4_6","ec-1-6",55
4846,"csp_5_2","ec-1-6",65
4852,"csp_5_2","ec-1-6",60
4855,"csp_6_8","ec-1-6",63
4856,"csp_4_3","ec-1-6",56
4857,"csp_5_6","ec-1-6",62
4859,"csp_5_6","ec-1-6",60
4869,"csp_5_4","ec-1-6",60
4872,"csp_5_2","ec-1-6",60
4881,"csp_5_6","ec-1-6",60
4883,"csp_5_2","ec-1-6",60
4885,"csp_3_7","ec-1-6",57
4887,"csp_4_6","ec-1-6",60
4890,"csp_6_8","ec-1-5",60
4898,"csp_4_2","ec-1-6",65
4901,"csp_5_5","ec-1-6",62
4915,"csp_4_8","ec-1-5",60
4930,"csp_1_1","ec-2-1",65
4933,"csp_4_6","ec-1-6",65
4945,"csp_4_7","ec-1-6",64
4949,"csp_6_3","ec-1-3",62
4961,"csp_4_3","ec-2-1",60
4971,"csp_5_2","ec-1-6",60
4985,"csp_6_3","ec-1-6",65
4988,"csp_4_6","ec-1-6",60
5003,"csp_5_4","ec-1-6",63
5005,"csp_4_6","ec-1-6",60
5017,"csp_4_7","ec-1-6",60
5028,"csp_5_2","ec-1-6",60
5048,"csp_5_2","ec-1-6",60
5049,"csp_5_2","ec-1-6",58
5067,"csp_2_2","ec-2-2",60
5070,"csp_3_3","ec-1-6",65
5083,"csp_6_2","ec-1-6",60
5088,"csp_5_2","ec-1-6",53
5109,"csp_6_2","ec-1-6",65
5115,"csp_2_1","ec-2-1",63
5119,"csp_4_8","ec-1-6",58
5124,"csp_6_7","ec-1-6",60
5129,"csp_1_1","ec-2-1",60
5133,"csp_5_4","ec-1-6",60
5138,"csp_4_5","ec-1-6",57
5142,"csp_5_2","ec-1-6",56
5150,"csp_5_6","ec-1-6",60
5158,"csp_4_6","ec-1-6",60
5164,"csp_2_3","ec-2-2",60
5171,"csp_6_7","ec-1-6",60
5172,"csp_5_2","ec-1-6",60
5178,"csp_5_2","ec-1-6",55
5188,"csp_6_2","ec-1-6",56
5190,"csp_6_4","ec-1-6",63
5198,"csp_6_2","ec-1-6",60
5203,"csp_5_6","ec-1-6",53
5209,"csp_3_7","ec-1-6",63
5210,"csp_1_3","ec-2-2",63
5213,"csp_1_1","ec-2-1",60
5219,"csp_6_5","ec-1-6",61
5228,"csp_5_3","ec-1-5",60
5235,"csp_6_5","ec-1-6",56
5236,"csp_1_3","ec-2-2",64
5237,"csp_6_2","ec-1-2",60
5240,"csp_4_7","ec-1-6",61
5242,"csp_1_3","ec-2-2",57
5248,"csp_2_2","ec-2-1",59
5278,"csp_2_2","ec-2-1",60
5286,"csp_5_6","ec-1-5",62
5296,"csp_2_2","ec-2-1",65
5300,"csp_5_2","ec-1-6",60
5306,"csp_5_6","ec-1-6",60
5307,"csp_3_1","ec-2-1",62
5308,"csp_6_7","ec-1-6",60
5310,"csp_4_6","ec-1-6",65
5317,"csp_5_6","ec-1-6",60
5357,"csp_4_3","ec-1-6",60
5362,"csp_6_7","ec-1-6",60
5367,"csp_5_2","ec-1-6",60
5368,"csp_6_7","ec-1-6",64
5376,"csp_6_4","ec-1-6",65
5379,"csp_5_6","ec-1-6",60
5381,"csp_4_6","ec-1-6",65
5382,"csp_1_1","ec-2-1",63
5388,"csp_6_8","ec-1-6",58
5398,"csp_4_3","ec-1-6",60
5399,"csp_6_3","ec-1-6",57
5410,"csp_4_3","ec-2-2",60
5416,"csp_5_6","ec-1-6",55
5418,"csp_6_3","ec-1-5",65
5420,"csp_5_4","ec-1-6",60
5424,"csp_6_4","ec-1-6",60
5427,"csp_4_6","ec-1-6",58
5447,"csp_6_2","ec-1-6",65
5448,"csp_6_8","ec-1-6",61
5455,"csp_5_6","ec-1-6",62
5459,"csp_6_4","ec-1-6",65
5471,"csp_6_2","ec-1-6",60
5479,"csp_6_8","ec-1-6",55
5480,"csp_6_8","ec-1-6",60
5484,"csp_4_6","ec-1-6",60
5487,"csp_4_6","ec-1-6",65
5491,"csp_5_5","ec-1-6",60
5492,"csp_2_1","ec-2-1",59
5495,"csp_5_4","ec-1-6",60
5516,"csp_2_3","ec-2-2",60
5518,"csp_6_7","ec-1-6",60
5519,"csp_5_5","ec-1-6",61
5530,"csp_2_1","ec-2-2",60
5533,"csp_5_6","ec-1-5",61
5542,"csp_5_2","ec-1-6",52
5546,"csp_4_2","ec-1-6",60
5551,"csp_6_5","ec-1-2",61
5559,"csp_6_8","ec-1-6",65
5561,"csp_5_4","ec-1-6",55
5573,"csp_5_2","ec-1-6",60
5591,"csp_5_6","ec-1-5",60
5598,"csp_5_6","ec-1-6",60
5606,"csp_3_3","ec-1-6",60
5616,"csp_5_2","ec-1-5",59
5627,"csp_6_7","ec-1-6",60
5629,"csp_6_8","ec-1-6",60
5643,"csp_6_2","ec-1-6",61
5644,"csp_5_4","ec-1-6",60
5651,"csp_3_4","ec-1-6",60
5652,"csp_5_6","ec-1-5",60
5654,"csp_5_2","ec-1-6",60
5658,"csp_1_3","ec-2-2",59
5663,"csp_5_2","ec-1-6",60
5675,"csp_5_2","ec-1-6",65
5676,"csp_2_1","ec-2-1",62
5684,"csp_4_7","ec-1-6",62
5685,"csp_4_3","ec-1-6",63
5687,"csp_1_1","ec-2-1",65
5699,"csp_1_3","ec-2-2",63
5701,"csp_4_6","ec-1-6",60
5704,"csp_6_4","ec-1-2",60
5705,"csp_5_2","ec-1-5",58
5709,"csp_5_6","ec-1-6",57
5723,"csp_5_2","ec-1-6",53
5726,"csp_5_4","ec-1-5",60
5731,"csp_6_3","ec-1-6",60
5732,"csp_5_4","ec-1-5",60
5733,"csp_1_1","ec-2-1",63
5748,"csp_1_1","ec-2-1",55
5758,"csp_6_8","ec-1-6",60
5763,"csp_5_2","ec-1-6",60
5775,"csp_2_1","ec-2-1",52
5786,"csp_6_5","ec-1-2",54
5792,"csp_5_2","ec-1-6",60
5794,"csp_2_2","ec-2-1",60
5795,"csp_4_5","ec-1-5",60
5796,"csp_5_2","ec-1-6",60
5797,"csp_1_1","ec-2-1",60
5798,"csp_1_1","ec-2-2",56
5808,"csp_5_6","ec-1-6",59
5812,"csp_6_4","ec-1-6",60
5815,"csp_5_2","ec-1-6",65
5818,"csp_2_2","ec-2-1",65
5819,"csp_5_5","ec-1-6",60
5821,"csp_1_3","ec-2-2",58
5832,"csp_5_5","ec-1-6",60
5833,"csp_2_1","ec-2-1",60
5837,"csp_5_2","ec-1-6",60
5846,"csp_2_2","ec-2-2",64
5848,"csp_4_6","ec-1-6",60
5851,"csp_1_1","ec-2-1",55
5872,"csp_5_2","ec-1-6",60
5885,"csp_4_6","ec-1-6",60
5886,"csp_6_2","ec-1-6",60
5900,"csp_5_4","ec-1-6",62
5901,"csp_1_1","ec-2-1",60
5902,"csp_6_9","ec-1-6",57
5904,"csp_1_1","ec-2-2",60
5908,"csp_1_1","ec-2-1",60
5921,"csp_5_2","ec-1-6",60
5935,"csp_4_6","ec-1-6",60
5948,"csp_6_7","ec-1-6",60
5952,"csp_6_3","ec-1-6",56
5965,"csp_4_6","ec-1-6",60
5987,"csp_3_3","ec-1-6",59
5991,"csp_2_1","ec-2-1",60
5999,"csp_2_2","ec-2-1",65
6002,"csp_2_2","ec-2-1",65
6019,"csp_5_6","ec-1-6",60
6020,"csp_6_8","ec-1-5",59
6024,"csp_5_6","ec-1-5",63
6026,"csp_6_8","ec-1-6",60
6031,"csp_5_2","ec-1-6",59
6042,"csp_5_2","ec-1-6",62
6043,"csp_5_6","ec-1-5",64
6049,"csp_6_5","ec-1-6",60
6059,"csp_6_7","ec-1-6",65
6064,"csp_4_6","ec-1-6",61
6065,"csp_5_6","ec-1-6",65
6069,"csp_5_2","ec-1-6",64
6073,"csp_5_5","ec-1-6",60
6086,"csp_4_5","ec-1-6",63
6091,"csp_5_6","ec-1-6",60
6094,"csp_6_8","ec-1-6",60
6101,"csp_5_6","ec-1-6",60
6103,"csp_6_4","ec-1-6",52
6107,"csp_5_4","ec-1-6",60
6114,"csp_5_2","ec-1-6",60
6118,"csp_5_2","ec-1-6",60
6130,"csp_1_1","ec-2-1",65
6131,"csp_5_4","ec-1-2",64
6136,"csp_5_2","ec-1-6",60
6144,"csp_4_3","ec-1-6",65
6159,"csp_5_2","ec-1-6",59
6165,"csp_5_6","ec-1-5",61
6173,"csp_6_8","ec-1-6",60
6175,"csp_6_7","ec-1-6",60
6178,"csp_5_4","ec-1-6",60
6181,"csp_5_2","ec-1-5",60
6184,"csp_6_3","ec-1-6",63
6191,"csp_5_2","ec-1-6",60
6192,"csp_5_2","ec-1-5",65
6197,"csp_4_7","ec-1-6",63
6202,"csp_6_7","ec-1-6",60
6204,"csp_5_2","ec-1-6",60
6205,"csp_5_4","ec-1-6",60
6226,"csp_6_7","ec-1-2",63
6227,"csp_2_1","ec-2-1",60
6248,"csp_5_6","ec-1-6",60
6254,"csp_5_2","ec-1-6",60
6256,"csp_6_5","ec-1-6",60
6263,"csp_6_3","ec-1-6",63
6272,"csp_2_2","ec-2-2",60
6283,"csp_2_2","ec-2-1",60
6289,"csp_5_6","ec-1-6",65
6327,"csp_5_2","ec-1-6",60
6329,"csp_6_2","ec-1-6",57
6333,"csp_6_4","ec-1-6",60
6334,"csp_4_5","ec-1-6",65
6335,"csp_6_8","ec-1-6",57
6337,"csp_6_2","ec-1-6",60
6340,"csp_6_4","ec-1-6",65
6345,"csp_5_2","ec-1-6",60
6352,"csp_5_5","ec-1-6",57
6361,"csp_4_3","ec-1-6",54
6363,"csp_6_2","ec-1-6",60
6384,"csp_5_5","ec-1-6",56
6399,"csp_1_3","ec-2-2",61
6404,"csp_1_1","ec-2-3",60
6414,"csp_2_2","ec-2-2",60
6417,"csp_2_1","ec-2-1",60
6423,"csp_6_3","ec-1-6",58
6430,"csp_5_2","ec-1-6",60
6442,"csp_6_4","ec-1-6",60
6445,"csp_6_3","ec-1-2",60
6452,"csp_2_1","ec-2-1",65
6456,"csp_4_7","ec-1-6",60
6459,"csp_6_8","ec-1-6",60
6473,"csp_4_3","ec-1-6",65
6478,"csp_5_6","ec-1-5",65
6490,"csp_4_2","ec-1-6",60
6493,"csp_2_1","ec-2-1",60
6512,"csp_4_3","ec-1-6",60
6515,"csp_6_8","ec-1-6",56
6517,"csp_6_9","ec-1-6",60
6518,"csp_4_2","ec-2-1",60
6521,"csp_2_1","ec-2-1",56
6522,"csp_6_8","ec-1-6",55
6524,"csp_5_5","ec-1-6",62
6526,"csp_6_4","ec-1-6",57
6530,"csp_4_3","ec-1-6",60
6533,"csp_4_3","ec-1-6",64
6536,"csp_4_6","ec-1-6",64
6548,"csp_5_4","ec-1-6",60
6559,"csp_4_7","ec-1-6",55
6563,"csp_1_1","ec-2-2",57
6577,"csp_2_2","ec-2-2",60
6580,"csp_4_2","ec-1-6",60
6581,"csp_1_1","ec-2-1",58
6586,"csp_6_3","ec-1-6",60
6591,"csp_4_3","ec-1-6",60
6596,"csp_4_3","ec-1-6",60
6599,"csp_6_8","ec-1-5",65
6601,"csp_4_8","ec-1-5",62
6609,"csp_2_1","ec-2-1",60
6615,"csp_4_8","ec-1-6",64
6621,"csp_6_3","ec-1-6",58
6622,"csp_5_4","ec-1-6",60
6624,"csp_1_3","ec-2-2",60
6631,"csp_1_1","ec-2-1",53
6646,"csp_2_2","ec-2-2",65
6653,"csp_5_4","ec-1-6",60
6654,"csp_6_8","ec-1-6",60
6655,"csp_5_5","ec-1-6",60
6658,"csp_3_7","ec-1-6",60
6668,"csp_6_8","ec-1-6",55
6671,"csp_6_4","ec-1-6",56
6672,"csp_5_2","ec-1-6",58
6676,"csp_6_3","ec-1-6",55
6682,"csp_5_3","ec-1-6",60
6695,"csp_6_7","ec-1-6",60
6698,"csp_3_1","ec-2-1",65
6699,"csp_5_4","ec-1-6",60
6703,"csp_5_2","ec-1-6",62
6705,"csp_5_6","ec-1-6",65
6706,"csp_1_1","ec-2-1",60
6708,"csp_4_5","ec-1-6",56
6712,"csp_6_3","ec-1-6",53
6718,"csp_6_9","ec-1-6",60
6727,"csp_6_7","ec-1-6",60
6735,"csp_6_8","ec-1-6",62
6743,"csp_6_4","ec-1-6",63
6744,"csp_5_3","ec-1-6",61
6747,"csp_5_2","ec-1-6",60
6748,"csp_5_4","ec-1-6",57
6756,"csp_5_2","ec-1-5",60
6761,"csp_1_1","ec-2-1",60
6765,"csp_4_6","ec-1-6",61
6770,"csp_6_4","ec-1-6",59
6775,"csp_6_7","ec-1-6",60
6786,"csp_6_2","ec-1-6",57
6789,"csp_5_6","ec-1-6",60
6794,"csp_5_2","ec-1-6",64
6796,"csp_5_2","ec-1-6",59
6797,"csp_4_6","ec-1-6",60
6801,"csp_3_4","ec-1-6",65
6805,"csp_4_7","ec-1-6",61
6810,"csp_4_3","ec-1-6",60
6823,"csp_4_6","ec-1-6",60
6825,"csp_6_8","ec-1-6",60
6836,"csp_4_2","ec-1-6",60
6838,"csp_5_6","ec-1-6",65
6841,"csp_5_2","ec-1-6",65
6847,"csp_1_3","ec-2-2",62
6850,"csp_3_7","ec-1-6",57
6853,"csp_4_2","ec-1-6",65
6859,"csp_5_2","ec-1-6",58
6862,"csp_2_1","ec-2-1",60
6867,"csp_6_5","ec-1-6",60
6870,"csp_3_1","ec-2-2",63
6873,"csp_6_4","ec-1-6",65
6876,"csp_4_5","ec-1-6",60
6879,"csp_1_3","ec-2-2",60
6880,"csp_4_6","ec-2-1",60
6882,"csp_5_2","ec-1-6",60
6884,"csp_2_1","ec-2-1",60
6885,"csp_6_8","ec-1-6",59
6889,"csp_6_8","ec-1-6",61
6893,"csp_6_2","ec-1-6",60
6898,"csp_1_1","ec-2-2",57
6903,"csp_4_7","ec-1-5",50
6904,"csp_5_4","ec-1-6",60
6912,"csp_5_2","ec-1-6",60
6920,"csp_4_2","ec-1-6",64
6921,"csp_6_7","ec-1-6",60
6932,"csp_5_2","ec-1-6",56
6936,"csp_4_3","ec-1-6",60
6940,"csp_5_4","ec-1-6",60
6947,"csp_1_1","ec-2-1",65
6952,"csp_5_5","ec-1-6",65
6956,"csp_6_7","ec-1-5",60
6963,"csp_5_2","ec-1-6",60
6964,"csp_5_6","ec-1-6",62
6973,"csp_2_1","ec-2-1",60
6974,"csp_6_2","ec-1-6",60
6978,"csp_5_2","ec-1-5",60
6981,"csp_1_1","ec-2-1",60
6993,"csp_5_2","ec-1-6",51
7002,"csp_6_4","ec-1-6",60
7007,"csp_6_8","ec-1-6",60
7018,"csp_5_4","ec-1-6",60
7021,"csp_5_2","ec-1-6",55
7026,"csp_3_7","ec-1-6",59
7048,"csp_2_2","ec-2-2",57
7053,"csp_6_8","ec-1-3",58
7076,"csp_5_6","ec-1-6",63
7079,"csp_5_2","ec-1-6",60
7083,"csp_4_5","ec-1-6",65
7092,"csp_5_2","ec-1-5",60
7097,"csp_1_2","ec-2-1",65
7110,"csp_3_1","ec-2-2",59
7115,"csp_5_4","ec-1-6",60
7117,"csp_6_3","ec-1-6",60
7125,"csp_3_4","ec-1-6",65
7127,"csp_5_2","ec-1-5",60
7128,"csp_2_1","ec-2-2",60
7132,"csp_2_1","ec-2-3",55
7133,"csp_5_2","ec-1-5",65
7152,"csp_3_1","ec-2-2",58
7159,"csp_5_6","ec-1-6",60
7161,"csp_4_6","ec-1-6",60
7163,"csp_2_1","ec-2-2",65
7165,"csp_5_4","ec-1-6",60
7173,"csp_5_2","ec-1-6",60
7195,"csp_5_4","ec-1-6",54
7207,"csp_2_1","ec-2-2",56
7225,"csp_3_3","ec-1-6",58
7231,"csp_6_3","ec-1-6",55
7243,"csp_5_2","ec-1-6",54
7252,"csp_6_8","ec-1-5",60
7260,"csp_6_4","ec-1-6",60
7261,"csp_6_8","ec-1-6",65
7280,"csp_2_2","ec-2-2",60
7298,"csp_6_4","ec-1-6",60
7324,"csp_4_7","ec-1-6",63
7325,"csp_5_6","ec-1-6",60
7329,"csp_4_2","ec-2-1",60
7332,"csp_4_2","ec-1-6",60
7343,"csp_6_2","ec-1-6",62
7354,"csp_5_2","ec-1-6",60
7362,"csp_5_4","ec-1-6",63
7363,"csp_4_5","ec-1-6",63
7366,"csp_5_4","ec-1-6",57
7379,"csp_2_1","ec-2-1",55
7382,"csp_2_1","ec-2-1",56
7412,"csp_4_6","ec-1-6",65
7419,"csp_5_2","ec-1-6",57
7420,"csp_5_2","ec-1-6",65
7422,"csp_5_2","ec-1-6",60
7424,"csp_6_3","ec-1-2",59
7426,"csp_6_8","ec-1-6",61
7436,"csp_5_2","ec-1-6",57
7437,"csp_2_1","ec-2-1",64
7448,"csp_3_1","ec-2-1",60
7452,"csp_5_2","ec-1-6",60
7467,"csp_6_7","ec-1-5",59
7483,"csp_5_6","ec-1-5",59
7488,"csp_3_4","ec-1-6",60
7493,"csp_4_6","ec-1-6",65
7506,"csp_5_5","ec-1-6",64
7515,"csp_2_1","ec-2-2",60
7520,"csp_6_3","ec-1-6",55
7521,"csp_5_6","ec-1-6",60
7523,"csp_4_5","ec-1-6",60
7527,"csp_2_2","ec-2-1",60
7531,"csp_6_9","ec-1-5",55
7538,"csp_5_6","ec-1-6",60
7553,"csp_5_2","ec-1-6",56
7554,"csp_6_4","ec-1-6",60
7571,"csp_5_4","ec-1-6",60
7585,"csp_6_8","ec-1-5",60
7590,"csp_4_5","ec-1-6",60
7592,"csp_6_3","ec-1-5",60
7594,"csp_3_8","ec-1-6",60
7600,"csp_4_2","ec-2-1",62
7613,"csp_6_7","ec-1-6",60
7650,"csp_6_3","ec-1-6",55
7653,"csp_5_6","ec-1-6",65
7658,"csp_6_9","ec-1-6",65
7669,"csp_3_7","ec-1-6",59
7671,"csp_4_5","ec-1-6",60
7677,"csp_5_6","ec-1-6",60
7693,"csp_3_7","ec-1-6",58
7695,"csp_4_6","ec-1-6",60
7704,"csp_4_7","ec-1-6",57
7709,"csp_5_4","ec-1-6",60
7711,"csp_3_4","ec-1-6",63
7716,"csp_5_5","ec-1-6",65
7728,"csp_6_4","ec-1-6",60
7733,"csp_4_3","ec-1-6",60
7741,"csp_3_1","ec-2-2",55
7749,"csp_3_3","ec-1-6",62
7752,"csp_2_2","ec-2-1",55
7763,"csp_6_3","ec-1-6",58
7772,"csp_6_8","ec-1-6",59
7781,"csp_6_7","ec-1-6",60
7791,"csp_6_5","ec-1-6",65
7800,"csp_5_2","ec-1-6",58
7807,"csp_5_2","ec-1-6",60
7827,"csp_1_1","ec-2-1",60
7828,"csp_5_6","ec-1-6",65
7834,"csp_4_3","ec-1-6",60
7835,"csp_3_5","ec-1-6",60
7843,"csp_6_7","ec-1-6",64
7858,"csp_4_2","ec-1-6",60
7870,"csp_6_9","ec-1-6",63
7877,"csp_4_2","ec-1-5",60
7891,"csp_6_3","ec-1-5",66
7911,"csp_6_3","ec-1-6",63
7914,"csp_4_6","ec-1-6",60
7919,"csp_2_3","ec-2-2",63
7922,"csp_6_3","ec-1-6",60
7940,"csp_6_5","ec-1-6",59
7944,"csp_5_4","ec-1-5",60
7949,"csp_5_6","ec-1-6",64
7951,"csp_1_2","ec-2-2",56
7953,"csp_5_3","ec-1-6",60
7955,"csp_5_5","ec-1-6",64
7965,"csp_6_8","ec-1-5",65
7967,"csp_4_6","ec-1-6",60
7968,"csp_5_6","ec-1-6",63
7976,"csp_6_4","ec-1-6",61
7984,"csp_4_6","ec-1-6",60
7993,"csp_4_7","ec-1-6",60
7994,"csp_5_4","ec-1-6",60
7995,"csp_5_2","ec-1-6",65
8013,"csp_3_8","ec-1-6",60
8023,"csp_4_7","ec-1-6",60
8025,"csp_5_4","ec-1-5",60
8031,"csp_4_6","ec-1-6",56
8035,"csp_2_2","ec-2-1",60
8052,"csp_5_6","ec-1-6",60
8055,"csp_6_4","ec-1-6",58
8066,"csp_5_4","ec-1-6",60
8071,"csp_3_1","ec-2-1",65
8093,"csp_4_6","ec-1-6",61
8096,"csp_5_2","ec-1-6",65
8099,"csp_6_4","ec-1-6",61
8103,"csp_5_6","ec-1-2",60
8108,"csp_5_2","ec-1-6",65
8111,"csp_5_2","ec-1-6",61
8113,"csp_6_8","ec-1-6",65
8118,"csp_5_2","ec-1-5",60
8122,"csp_4_7","ec-1-6",56
8124,"csp_4_7","ec-1-6",57
8143,"csp_5_2","ec-1-6",58
8151,"csp_4_7","ec-1-6",56
8157,"csp_2_2","ec-2-1",65
8166,"csp_2_1","ec-2-2",58
8176,"csp_4_5","ec-1-6",62
8180,"csp_6_2","ec-1-6",54
8185,"csp_3_7","ec-1-6",60
8196,"csp_3_1","ec-2-1",61
8212,"csp_3_7","ec-1-6",65
8214,"csp_2_3","ec-2-2",60
8216,"csp_5_6","ec-1-6",61
8235,"csp_4_3","ec-1-6",62
8253,"csp_6_3","ec-1-6",56
8272,"csp_5_2","ec-1-6",60
8283,"csp_5_2","ec-1-6",60
8290,"csp_4_6","ec-1-6",65
8302,"csp_5_6","ec-1-6",60
8306,"csp_4_6","ec-1-6",65
8311,"csp_5_2","ec-1-6",61
8312,"csp_6_5","ec-1-6",62
8327,"csp_5_2","ec-1-6",61
8331,"csp_4_7","ec-1-6",60
8333,"csp_4_6","ec-1-6",60
8348,"csp_6_7","ec-1-6",57
8350,"csp_4_5","ec-1-6",60
8354,"csp_5_2","ec-1-6",60
8358,"csp_5_2","ec-1-3",60
8365,"csp_5_2","ec-1-6",64
8369,"csp_2_1","ec-2-3",62
8391,"csp_6_4","ec-1-6",60
8394,"csp_4_8","ec-1-6",60
8405,"csp_6_8","ec-1-6",60
8414,"csp_5_5","ec-1-6",63
8419,"csp_4_8","ec-1-6",60
8422,"csp_4_3","ec-1-6",60
8423,"csp_5_3","ec-1-6",60
8441,"csp_3_1","ec-2-2",61
8445,"csp_5_6","ec-1-6",65
8447,"csp_4_6","ec-1-6",63
8448,"csp_6_4","ec-1-5",60
8466,"csp_6_2","ec-1-6",62
8470,"csp_5_4","ec-1-6",60
8475,"csp_5_6","ec-1-6",65
8496,"csp_4_8","ec-1-6",63
8497,"csp_6_7","ec-1-6",65
8508,"csp_5_2","ec-1-6",60
8523,"csp_5_4","ec-1-6",60
8534,"csp_5_2","ec-1-6",60
8536,"csp_3_7","ec-1-6",57
8541,"csp_5_5","ec-1-5",60
8545,"csp_6_7","ec-1-5",64
8548,"csp_4_7","ec-1-6",60
8558,"csp_5_6","ec-1-6",60
8570,"csp_5_6","ec-1-6",65
8576,"csp_5_5","ec-1-6",60
8581,"csp_4_5","ec-1-6",60
8584,"csp_5_6","ec-1-6",60
8604,"csp_6_3","ec-1-6",56
8607,"csp_5_2","ec-1-6",60
8619,"csp_4_3","ec-1-5",60
8629,"csp_4_2","ec-2-1",60
8635,"csp_3_7","ec-1-6",60
8641,"csp_6_4","ec-1-5",60
8643,"csp_6_9","ec-1-6",60
8645,"csp_4_6","ec-1-3",64
8661,"csp_5_2","ec-1-3",38
8684,"csp_6_5","ec-1-2",60
8687,"csp_5_2","ec-1-6",60
8694,"csp_5_4","ec-1-6",53
8699,"csp_6_3","ec-1-6",65
8708,"csp_5_6","ec-1-6",56
8712,"csp_5_2","ec-1-5",60
8725,"csp_5_2","ec-1-5",60
8730,"csp_6_7","ec-1-6",60
8758,"csp_3_8","ec-1-6",63
8760,"csp_3_3","ec-1-6",61
8768,"csp_4_2","ec-1-6",60
8771,"csp_4_3","ec-1-6",60
8779,"csp_5_5","ec-1-6",60
8790,"csp_6_3","ec-1-6",65
8794,"csp_6_5","ec-1-6",60
8801,"csp_6_2","ec-1-6",60
8827,"csp_3_7","ec-1-6",60
8828,"csp_5_4","ec-1-6",60
8831,"csp_6_3","ec-1-6",60
8841,"csp_6_4","ec-1-6",59
8857,"csp_4_5","ec-1-6",60
8859,"csp_3_1","ec-2-2",60
8861,"csp_4_6","ec-1-6",58
8862,"csp_4_5","ec-1-6",59
8871,"csp_5_2","ec-1-5",60
8878,"csp_6_7","ec-1-6",55
8882,"csp_6_7","ec-1-6",65
8894,"csp_3_4","ec-1-6",60
8908,"csp_5_2","ec-1-6",63
8921,"csp_5_4","ec-1-6",60
8944,"csp_5_6","ec-1-6",64
8950,"csp_5_2","ec-1-6",67
8958,"csp_5_6","ec-1-6",60
8972,"csp_5_6","ec-1-6",60
8985,"csp_5_2","ec-1-6",54
8995,"csp_6_7","ec-1-6",60
8999,"csp_6_3","ec-1-6",55
9002,"csp_6_3","ec-1-5",56
9027,"csp_5_2","ec-1-6",60
9029,"csp_6_7","ec-1-6",60
9055,"csp_4_7","ec-1-6",59
9061,"csp_6_4","ec-1-6",60
9072,"csp_3_4","ec-1-6",63
9073,"csp_1_3","ec-2-2",60
9074,"csp_3_8","ec-1-6",57
9077,"csp_6_2","ec-1-6",59
9083,"csp_5_4","ec-1-6",65
9093,"csp_5_2","ec-1-6",60
9094,"csp_4_3","ec-1-6",65
9095,"csp_2_1","ec-2-1",59
9098,"csp_4_4","ec-1-3",57
9103,"csp_6_8","ec-1-6",59
9109,"csp_4_5","ec-1-6",60
9112,"csp_4_6","ec-1-6",59
9113,"csp_6_5","ec-1-6",60
9129,"csp_4_2","ec-1-6",65
9133,"csp_3_7","ec-1-6",60
9141,"csp_5_4","ec-1-6",60
9151,"csp_4_3","ec-1-6",65
9156,"csp_3_1","ec-2-2",58
9158,"csp_3_1","ec-2-2",57
9164,"csp_5_2","ec-1-6",60
9166,"csp_5_5","ec-1-6",60
9174,"csp_6_2","ec-1-6",60
9176,"csp_5_2","ec-1-6",65
9177,"csp_4_2","ec-1-6",65
9181,"csp_5_2","ec-1-6",65
9183,"csp_6_4","ec-1-6",60
9197,"csp_5_6","ec-1-6",65
9204,"csp_2_2","ec-2-2",60
9220,"csp_6_4","ec-1-6",59
9221,"csp_6_7","ec-1-6",60
9228,"csp_3_7","ec-1-6",59
9234,"csp_3_3","ec-1-6",55
9246,"csp_6_4","ec-1-6",60
9258,"csp_6_7","ec-1-2",60
9261,"csp_4_2","ec-2-1",55
9266,"csp_4_2","ec-1-6",60
9272,"csp_6_7","ec-1-6",65
9273,"csp_4_8","ec-1-6",58
9276,"csp_6_2","ec-1-6",60
9277,"csp_2_1","ec-2-1",60
9291,"csp_4_8","ec-1-6",60
9298,"csp_5_4","ec-1-6",65
9300,"csp_5_4","ec-1-6",60
9304,"csp_4_7","ec-1-5",58
9310,"csp_5_5","ec-1-6",65
9314,"csp_5_6","ec-1-5",53
9325,"csp_5_2","ec-1-6",60
9339,"csp_2_2","ec-2-1",56
9347,"csp_4_6","ec-1-6",63
9349,"csp_6_3","ec-1-6",60
9355,"csp_3_4","ec-1-6",60
9360,"csp_4_2","ec-1-6",60
9363,"csp_5_3","ec-1-6",60
9367,"csp_4_2","ec-1-6",60
9378,"csp_6_3","ec-1-6",60
9379,"csp_4_6","ec-1-6",59
9403,"csp_5_6","ec-1-6",60
9410,"csp_6_3","ec-1-6",60
9413,"csp_5_2","ec-1-6",60
9419,"csp_3_5","ec-1-5",60
9428,"csp_5_2","ec-1-6",64
9432,"csp_5_4","ec-1-6",60
9436,"csp_2_1","ec-2-1",60
9448,"csp_5_6","ec-1-6",60
9450,"csp_4_2","ec-1-6",65
9499,"csp_6_8","ec-1-6",57
9500,"csp_5_4","ec-1-6",60
9518,"csp_6_7","ec-1-6",65
9544,"csp_3_7","ec-1-6",65
9573,"csp_4_3","ec-2-2",64
