pkey,retirement_pay
82416,9912
82427,36725
82428,23502
82436,11658
82441,10299
82456,33117
82462,12943
82470,20638
82471,11743
82473,22651
82488,23957
82493,17011
82497,14380
82509,14398
82525,10881
82529,25008
82532,22095
82533,15158
82550,26364
82556,19671
82561,16129
82565,19030
82580,13708
82581,15071
82584,10881
82585,18456
82597,26413
82601,20251
82605,11862
82607,31720
82609,19394
82624,15795
82637,16675
82658,20503
82672,23737
82675,19185
82678,14242
82683,9711
82687,13764
82694,18706
82695,9224
82696,11371
82702,23562
82704,17787
82716,14110
82723,12014
82735,20437
82736,14731
82739,13333
82769,12340
82774,18791
82796,25883
82798,11862
82801,27218
82803,19057
82808,8881
82810,8881
82814,11726
82827,14303
82832,20715
82836,25793
82844,18501
82852,13010
82853,18173
82873,15045
82885,14238
82894,9563
82897,18920
82898,11275
82916,12657
82944,22544
82954,8881
82956,20525
82965,17534
82969,24792
82978,10881
82981,13293
82994,29924
83001,11862
83008,13230
83018,25780
83029,24035
83044,19390
83051,8881
83054,10881
83083,13149
83093,10881
83097,21343
83104,25573
83107,28865
83118,19122
83121,16983
83144,14695
83149,13347
83154,31093
83155,13731
83162,15034
83165,17968
83171,17172
83175,10881
83185,12216
83187,41216
83190,16027
83191,24572
83193,21887
83196,13629
83205,12674
83214,11862
83218,17416
83256,45596
83257,13151
83258,28925
83267,10881
83270,24262
83271,22283
83282,24791
83284,18768
83293,20384
83310,14832
83319,14222
83334,11862
83349,18755
83360,26535
83364,10355
83366,19283
83369,31094
83377,13151
83384,24374
83386,11224
83401,25633
83416,11862
83419,19158
83429,24937
83445,15737
83448,12132
83452,18610
83472,12569
83488,21344
83490,9977
83500,24841
83503,22756
83527,14728
83538,10611
83546,25865
83568,40305
83570,30095
83591,17069
83592,12643
83601,13225
83613,17304
83614,12042
83622,23604
83625,10881
83633,13420
83636,25948
83638,19928
83641,8881
83643,12717
83667,17579
83674,10405
83685,23054
83705,29069
83707,25218
83729,22859
83731,13605
83733,14349
83739,11938
83741,26104
83759,23999
83771,31307
83775,12513
83780,22185
83797,14076
83801,26177
83804,11862
83816,19637
83825,22747
83831,12889
83832,30792
83835,25952
83843,25932
83849,10881
83858,14250
83871,13982
83885,14843
83889,11361
83891,18242
83896,25249
83910,13826
83928,14967
83942,16116
83995,17423
84000,24431
84011,11078
84013,20991
84015,19516
84016,13036
84039,18306
84043,21831
84045,25434
84049,11611
84050,23579
84079,15117
84093,9725
84099,15844
84102,19607
84114,31266
84123,24392
84127,15591
84136,19651
84137,19453
84143,18672
84158,19830
84159,11862
84186,18006
84187,12226
84189,37888
84191,66004
84196,16805
84199,10881
84207,8881
84208,19079
84217,12879
84218,12352
84225,11394
84237,24522
84241,17701
84248,25976
84250,12606
84251,20536
84260,25343
84268,24783
84303,18546
84305,17637
84309,11562
84319,15450
84321,25011
84323,15426
84328,14656
84332,19884
84356,14158
84362,12412
84364,20025
84372,13164
84376,13172
84377,18673
84381,13099
84390,30925
84391,26699
84407,40070
84414,23416
84427,21830
84430,26045
84448,23486
84450,33680
84452,17910
84473,25797
84474,11492
84479,44154
84486,10051
84491,15565
84499,18998
84511,10283
84521,15874
84531,18562
84534,12703
84536,12879
84539,11114
84545,30954
84560,25715
84567,9734
84577,14579
84579,15638
84588,14151
84593,23238
84597,12082
84598,13572
84602,19706
84610,11428
84624,17249
84645,19873
84650,10953
84651,14144
84656,9335
84657,15324
84674,25928
84684,9861
84691,34958
84697,31840
84700,25647
84709,12090
84728,20624
84736,13083
84739,16452
84740,29134
84749,17270
84751,14171
84752,12716
84757,12794
84764,14547
84773,26125
84780,17093
84788,25524
84796,12397
84806,17873
84818,19264
84820,23229
84823,14001
84830,16649
84839,23364
84842,14025
84847,24370
84855,12721
84856,18553
84858,13223
84883,13438
84889,38659
84892,24987
84894,15257
84914,37862
84919,26046
84933,12935
84954,15212
84959,33842
84968,13533
84974,17329
84983,12677
84984,21919
84988,13587
84998,25125
85013,15922
85022,24468
85030,31187
85034,21951
85041,18988
85043,9994
85048,15442
85049,30286
85068,12326
85073,15631
85102,14233
85121,33192
85122,29058
85141,18877
85152,11633
85160,24413
85162,14999
85165,13112
85168,11191
85184,12096
85188,18646
85189,11420
85190,12780
85204,13319
85212,38360
85226,9275
85233,25994
85241,17502
85247,13496
85250,15068
85258,26971
85269,16545
85272,15239
85276,14013
85293,12663
85305,17376
85307,31673
85320,17824
85322,36707
85324,13495
85328,11862
85330,15609
85349,18567
85358,13553
85380,21469
85382,19470
85393,14230
85395,11703
85396,12341
85404,12365
85415,15131
85422,9908
85424,19355
85431,24205
85436,24320
85438,15460
85441,25265
85442,30424
85447,27674
85448,12287
85453,24279
85466,13558
85477,8881
85479,25961
85481,10881
85487,15456
85499,11854
85511,20423
85516,10881
85531,9362
85548,19499
85554,14865
85560,23161
85563,33655
85565,18502
85567,25609
85569,12683
85572,18781
85578,30161
85590,12772
85607,25607
85627,21011
85642,12130
85650,10919
85655,12355
85675,17230
85677,25639
85685,21673
85711,13956
85718,10564
85725,24149
85730,22766
85731,19971
85733,16900
85738,27434
85742,21762
85746,11862
85780,14263
85785,14794
85786,9922
85792,17735
85800,19731
85802,10881
85804,23211
85808,14269
85809,19818
85813,17719
85814,16015
85821,17229
85839,19404
85841,12550
85846,11167
85848,11064
85860,27551
85863,10881
85869,24677
85876,27226
85884,13355
85894,23703
85895,19865
85903,13481
85920,13587
85921,8881
85922,16643
85924,10548
85926,14046
85948,10881
85952,17592
85953,30923
85956,11373
85976,14635
85977,12863
85981,15630
85989,22513
86002,11094
86026,13683
86041,12748
86064,31923
86065,12322
86083,16169
86084,13078
86101,18422
86107,11916
86108,25597
86109,32121
86112,10595
86126,15819
86144,21022
86176,12382
86178,11862
86188,23492
86193,8881
86204,32666
86214,10881
86219,10960
86224,19751
86237,9378
86238,18935
86253,19675
86264,19714
86275,14134
86281,21321
86309,23988
86310,14986
86314,10881
86316,14076
86329,16173
86335,12874
86338,13585
86343,30248
86350,14398
86352,39783
86359,13719
86360,37070
86361,18656
86376,20848
86382,12858
86412,17067
86418,24850
86420,13298
86422,10881
86453,9571
86476,11862
86479,21546
86481,19546
86495,19801
86504,14749
86509,8881
86515,12210
86519,13957
86520,26050
86526,19581
86534,20742
86537,12727
86538,14895
86539,21950
86546,17171
86561,15740
86568,12124
86575,11837
86600,13152
86602,16478
86607,21985
86609,25537
86614,17271
86638,10913
86640,18394
86680,17996
86683,31473
86688,9562
86693,21821
86695,12428
86697,25984
86698,31383
86701,13268
86709,23814
86711,23055
86714,11906
86719,20286
86729,24893
86742,20595
86747,26835
86750,26249
86752,10095
86753,13917
86764,12899
86767,15438
86769,13123
86775,15407
86776,25507
86779,11862
86803,10058
86816,26142
86823,10259
86827,12752
86830,26578
86832,14466
86834,13384
86856,17021
86858,15774
86859,17596
86862,18829
86867,10031
86870,18765
86887,11099
86889,25934
86893,11320
86897,14395
86900,15106
86901,17790
86907,8881
86917,15929
86918,20773
86925,18760
86938,13238
86946,10881
86947,23455
86951,24643
86952,20647
86956,16279
86967,21173
86975,31265
86988,22891
86998,14311
87001,17087
87004,9448
87010,32437
87019,36336
87020,13996
87024,19883
87031,20210
87040,12982
87043,22987
87053,12146
87057,14292
87062,16090
87072,18787
87079,13151
87084,11860
87090,39087
87091,12156
87104,13994
87105,24654
87111,57366
87113,10881
87121,12699
87127,20376
87141,21459
87145,8881
87154,12892
87163,17916
87171,41815
87197,12588
87198,15933
87200,10389
87223,27725
87228,23889
87244,18904
87248,9272
87254,28112
87255,32320
87260,28352
87262,23566
87277,14659
87286,11876
87293,11145
87299,14141
87331,35356
87343,19539
87357,21618
87371,15570
87376,30794
87383,17949
87398,17504
87405,11681
87412,11443
87443,13269
87444,10794
87457,19732
87458,15367
87468,14571
87469,24219
87473,22681
87475,18891
87482,21319
87487,25823
87490,11179
87514,19697
87517,12531
87522,21912
87534,17959
87535,18327
87560,22334
87572,11862
87578,10289
87587,28777
87589,24212
87595,25408
87613,13742
87633,20346
87640,16876
87648,14331
87654,11833
87657,13057
87661,20579
87671,23663
87679,20575
87688,15437
87708,25908
87726,10406
87727,13914
87737,8881
87739,12494
87748,21023
87761,18186
87801,27194
87802,18156
87803,26150
87805,17321
87814,25108
87817,12620
87833,14729
87834,22102
87836,25062
87845,15736
87851,12746
87887,10881
87890,24790
87894,11363
87906,23351
87919,14165
87925,13726
87926,17187
87927,13868
87928,18849
87935,12161
87940,31175
87951,21660
87959,19346
87971,23094
87972,19384
87978,12512
87985,82758
87990,24007
87991,25646
87992,17244
87995,16229
88013,15769
88031,25196
88036,11617
88047,12739
88072,16594
88077,18646
88098,10881
88102,16297
88104,11928
88107,10792
88109,19157
88110,30597
88115,29891
88117,25905
88121,18596
88125,20627
88127,12701
88145,15199
88161,17672
88165,10881
88183,17264
88187,12675
88203,14081
88216,14484
88225,21044
88236,16438
88239,8881
88242,16130
88243,15022
88251,10321
88261,26019
88262,18948
88265,11623
88270,8881
88286,16041
88292,8881
88297,11862
88305,19538
88306,18239
88307,20156
88311,21722
88326,8881
88330,14615
88349,44882
88351,17282
88353,31021
88356,10502
88359,27035
88376,20599
88387,12979
88391,8881
88393,17225
88397,19536
88399,15838
88402,26042
88409,39932
88411,22363
88415,12037
88419,14493
88435,14754
88440,15695
88442,12247
88446,19088
88450,14093
88485,21540
88486,19525
88510,14742
88514,12678
88519,25258
88520,13434
88523,16807
88554,15854
88562,15020
88576,21253
88579,23648
88583,13626
88585,23622
88598,13777
88601,16211
88612,14983
88620,12462
88625,10881
88638,12887
88641,11862
88645,12118
88653,20179
88655,13024
88663,24531
88666,29505
88667,11724
88682,18837
88687,10881
88702,30529
88705,13097
88710,10881
88716,27087
88717,14839
88721,13756
88735,10338
88750,14282
88760,13539
88763,25317
88769,10881
88773,11817
88774,25989
88776,11563
88777,18195
88778,11137
88781,23744
88787,16976
88790,32957
88792,15981
88794,22917
88795,28333
88801,9983
88804,15743
88805,9720
88808,16456
88817,14335
88821,29819
88824,9884
88826,19963
88836,12507
88838,32231
88851,23469
88862,30236
88863,12550
88874,14374
88880,20441
88896,10196
88902,28268
88911,24556
88918,13540
88967,12264
88980,19038
88993,9956
88995,20301
88999,19319
89001,25388
89019,18741
89040,24434
89044,12906
89046,30667
89061,16381
89066,19449
89085,26029
89111,27201
89113,17206
89121,12190
89141,13427
89158,21294
89161,11862
89165,27656
89181,18235
89185,14787
89188,12651
89189,31340
89192,22889
89194,16683
89196,20412
89204,18750
89209,10492
89217,15706
89230,19254
89242,23393
89250,13443
89263,12699
89265,21502
89268,14390
89272,23127
89317,13866
89321,10630
89345,24211
89347,9709
89363,8881
89378,45380
89383,32026
89408,14764
89414,18773
89421,20042
89423,14748
89424,23999
89428,16002
89436,41586
89453,11862
89454,16938
89465,19241
89485,22690
89488,11791
89493,38088
89498,10881
89508,30420
89517,30522
89519,16910
89529,17328
89547,21228
89562,21791
89587,16065
89589,23728
89592,17364
89604,13441
89605,18757
89606,13836
89608,15986
89613,11323
89636,59190
89647,10054
89656,16251
89683,19464
89687,25401
89694,13164
89716,12577
89728,12183
89739,15212
89781,14447
89793,13798
89807,14765
89817,10083
89826,18248
89844,31214
89860,18338
89885,23083
89890,12500
89913,11262
89922,16132
89931,16750
89942,35676
89945,16080
89954,29351
89962,25925
89975,17050
89978,15303
89996,16362
90002,15201
90049,16217
90059,57096
90072,12765
90075,15101
90087,11797
90089,10003
90096,25010
90102,21699
90107,24632
90119,32639
90129,10817
90133,19115
90138,31524
90184,12041
90202,13442
90211,20040
90218,10881
90244,31525
90247,14051
90250,24098
90252,13313
90257,18805
90278,28617
90291,12886
90296,23831
90307,26104
90316,14268
90319,19417
90327,16701
90336,25623
90340,12148
90341,8881
90354,9429
90365,30579
90372,24937
90403,17387
90414,12365
90431,12314
90473,12626
90498,12549
90513,11862
90525,24797
90532,27748
90550,15176
90562,19493
90579,37614
90584,21498
90593,16740
90600,24508
90620,12951
90634,12554
90639,20406
90662,25132
90693,13575
90701,19890
90703,12308
90714,16484
90716,14407
90727,18435
90728,13469
90737,32394
90748,15843
90751,14932
90758,30384
90777,21582
90784,26021
90824,13711
90829,11920
90836,19315
90838,19824
90840,13122
90852,24991
90856,27886
90865,14523
90878,42661
90883,11607
90886,24415
90889,12633
90897,14178
90913,25808
90920,20300
90921,9878
90931,13016
90936,14957
90957,30462
91010,8881
91022,10549
91026,10881
91029,22628
91045,15383
91048,17494
91051,18039
91053,8881
91068,157685
91072,11554
91097,17303
91112,32368
91125,11639
91129,27116
91136,24623
91137,15330
91139,15321
91161,26968
91177,20243
91184,15319
91201,25865
91205,19966
91206,10881
91217,10881
91245,25289
91258,36703
91261,14773
91264,32425
91269,19262
91292,25196
91294,22063
91303,20543
91314,17994
91356,9892
91376,20803
91385,8881
91401,10881
91406,12368
91413,12911
91428,12167
91442,15577
91463,14792
91482,13329
91483,29579
91488,24632
91497,14858
91499,17428
91501,16264
91506,10825
91530,19049
91543,25066
91585,31275
91587,14017
91611,21710
91619,18659
91633,18205
91641,21979
91651,15419
91656,9261
91660,44307
91672,17809
91679,28573
91682,13158
91720,30848
91783,14485
91793,10881
91807,15056
91812,33080
91815,32621
91837,17869
91842,19820
91848,15199
91858,13285
91860,19974
91867,18402
91871,20311
91878,14908
91904,16964
91911,14712
91913,11591
91950,12047
91955,13968
91961,15628
91962,19713
92005,17435
92008,13870
92010,11705
92016,29651
92017,16369
92070,18720
92071,10539
92073,12081
92082,20226
92111,20302
92114,20085
92123,21049
92141,10881
92167,10881
92191,21593
92199,30889
92212,13110
92268,22058
92273,20348
92287,11330
92297,13725
92313,32172
92316,13647
92331,13738
92381,13298
92394,16808
92419,14764
92434,14060
92444,10726
92461,26608
92481,14644
92486,15068
92487,22821
92498,18911
92500,34347
92503,21186
92504,19883
92517,26187
92525,12567
92564,15747
92572,19051
92579,20699
92586,15103
92610,24851
92626,36300
92638,19898
92644,25410
92671,19518
92674,19188
92677,25699
92680,12733
92684,31244
92702,10881
92726,17712
92727,10881
92733,22028
92747,10881
92756,20002
92758,20307
92769,16197
92772,20195
92787,25345
92818,19055
92821,14478
92830,15242
92877,16351
92889,9830
92895,27618
92903,20216
92908,15448
92910,13295
92918,9608
92919,23543
92932,15139
92936,10814
92939,18401
92951,47248
92965,18876
92974,29031
92986,10881
92992,19891
92998,15642
93000,31760
93017,34474
93021,12476
93024,10621
93029,17160
93056,14544
93060,25987
93067,20680
93071,28113
93084,20252
93086,18721
93093,14974
93125,19584
93126,10278
93135,19364
93140,10030
93142,26022
93162,8881
93175,24720
93180,12178
93192,11009
93200,10881
93228,12302
93244,19124
93257,12141
93260,16207
93267,20716
93278,16261
93279,36105
93316,12925
93318,29057
93320,20091
93341,25404
93348,11967
93359,11315
93367,26096
93373,41528
93403,23306
93408,19189
93427,11932
93434,16401
93454,19500
93476,22955
93505,15296
93513,11351
93519,12177
93522,17242
93525,21826
93541,21492
93571,11034
93583,20092
93598,13148
93602,19294
93604,16714
93608,32190
93631,31902
93653,25883
93657,17155
93662,19482
93695,31943
93709,16798
93712,14178
93715,12159
93719,20949
93726,10881
93727,16697
93746,17969
93758,13325
93763,10881
93768,22351
93793,14010
93796,28852
93809,10881
93843,10881
93845,23241
93856,26661
93862,22218
93879,14451
93885,29346
93917,11999
93920,16158
93925,10881
93931,14280
93943,12364
93967,24529
93999,24339
94032,22114
94049,15341
94070,11528
94071,10881
94088,20302
94089,25465
94091,25114
94093,10881
94094,20896
94114,18589
94115,10936
94121,25568
94129,24626
94131,19891
94134,27549
94142,23595
94151,18541
94170,17071
94172,15694
94194,10881
94212,20039
94222,18355
94229,23174
94231,14667
94246,21290
94264,17421
94293,24614
94320,18856
94336,36670
94373,19546
94378,23099
94379,23550
94397,16729
94409,14984
94442,15281
94462,17775
94472,10774
94497,31959
94505,14502
94511,33853
94512,14533
94534,18788
94540,12435
94555,32075
94578,12153
94582,34343
94603,10597
94630,15025
94631,25079
94633,17774
94638,25784
94653,10592
94654,19477
94667,85728
94681,11890
94701,14020
94703,10978
94707,19618
94719,10919
94723,9353
94752,13355
94778,47877
94799,14052
94807,31005
94826,11028
94836,10881
94837,12300
94847,20306
94848,11980
94869,28420
94876,20107
94881,19928
94887,10881
94890,23145
94904,26730
94915,25178
94916,9380
94918,12698
94935,12887
94939,14058
94948,18869
94957,13189
94961,21096
95008,24767
95013,20189
95020,11884
95031,10881
95048,13373
95054,11792
95065,30358
95070,25239
95083,17125
95101,18448
95121,12740
95130,18592
95149,11130
95161,17231
95164,23536
95181,25618
95194,14262
95207,21608
95211,12125
95226,24947
95234,20365
95243,13156
95262,13837
95286,11768
95306,16163
95319,24421
95325,16162
95346,13501
95361,15379
95368,11561
95378,16890
95383,10881
95410,12766
95413,25564
95416,20349
95430,24038
95447,19728
95455,12251
95465,13497
95482,20722
95487,11985
95496,10941
95564,13921
95603,19636
95611,18204
95634,26370
95638,17324
95652,17526
95654,16998
95672,10244
95674,30207
95684,10881
95685,10881
95701,13670
95704,16156
95707,16914
95710,15179
95743,20872
95758,26019
95768,26940
95786,10881
95833,15653
95844,22943
95864,10881
95913,14626
95915,8894
95923,32927
95939,16759
95942,15640
95959,11398
95972,14110
96031,15353
96045,10580
96047,10881
96056,13005
96088,17231
96112,21641
96127,20601
96128,10881
96140,11064
96181,13008
96182,20806
96187,15407
96203,18258
96208,22961
96230,13715
96241,18604
96250,24795
96259,13296
96267,36637
96273,28278
96284,13583
96298,14813
96329,16913
96334,12245
96371,27181
96379,18634
96398,21151
96419,32926
96420,14394
96423,13445
96443,10881
96449,11839
96451,13315
96468,16938
96469,13186
96485,19924
96510,22750
96515,23208
96519,31186
96522,11899
96532,17035
96542,25042
96556,10152
96558,19895
96568,9759
96573,12951
96587,8881
96590,22725
96609,12410
96614,14617
96622,19882
96627,25742
96630,13445
96641,10881
96660,14053
96665,23226
96675,12189
96681,14025
96685,10881
96704,14026
96710,11862
96718,14876
96726,8881
96729,10881
96745,14188
96757,17402
96759,13568
96760,21291
96761,11899
96762,12842
96769,19948
96776,17438
96813,19986
96833,14308
96842,22510
96848,11905
96863,29953
96871,11417
96874,13825
96879,14528
96883,10881
96896,16210
96899,15778
96919,18011
96928,28315
96933,23736
96950,20105
96951,10881
96961,16665
96981,11862
96988,16894
96989,27712
96993,13001
97021,13538
97037,15010
97043,29116
97046,11417
97059,17804
97060,15823
97062,9928
97063,11037
97078,13564
97083,17851
97098,10881
97119,11109
97128,15627
97169,11620
97170,10562
97176,16550
97186,14465
97208,18083
97228,10881
97248,30688
97268,19953
97269,12470
97273,35773
97296,18678
97310,15148
97357,12724
97392,20790
97393,11818
97423,10833
97424,19001
97435,18258
97452,15852
97466,11721
97487,29703
97488,8881
97492,15145
97494,10881
97542,31193
97556,11861
97568,12946
97572,13305
97573,19967
97580,28361
97594,25041
97631,20092
97649,35423
97650,10041
97654,10881
97656,24082
97659,22820
97685,29394
97687,10881
97695,42565
97711,15078
97713,16066
97732,10629
97740,15276
97741,10881
97746,10308
97749,29369
97756,19435
97774,23603
97791,12102
97795,16774
97803,17399
97816,18739
97820,13567
97827,18866
97852,72422
97860,23157
97865,26038
97875,25597
97876,17863
97881,16784
97900,13897
97935,15175
97978,14166
98015,29035
98020,14641
98036,19263
98062,10401
98067,15878
98070,28156
98100,26769
98103,29987
98114,14595
98117,20049
98150,11115
98155,13382
98171,12697
98209,13644
98210,24351
98232,30903
98234,9971
98239,25405
98276,14021
98278,36748
98286,11574
98297,14484
98299,31252
98334,16846
98336,24679
98361,25979
98362,29140
98373,21086
98382,19581
98388,22972
98441,8916
98459,17292
98488,11873
98504,15782
98508,20680
98511,22598
98522,24667
98525,23774
98553,18856
98562,11083
98608,26253
98611,19148
98626,12616
98634,17988
98640,11834
98646,11651
98678,10881
98683,16437
98698,12055
98709,15469
98711,17625
98720,30796
98731,15008
98746,11518
98781,25942
98786,9273
98817,37844
98818,13535
98852,26024
98857,11235
98872,17218
98881,18518
98885,17439
98924,19518
98929,14743
98937,13586
98963,18578
98972,11320
98980,13744
98991,25889
98999,23062
99020,16315
99031,16674
99033,10819
99046,11545
99087,11712
99090,26018
99098,36403
99111,20936
99114,17202
99116,23828
99132,12463
99133,16833
99148,13116
99157,11810
99192,25666
99218,15103
99237,11623
99257,8881
99269,13468
99287,12856
99288,20257
99304,15790
99312,14775
99340,11022
99349,10881
99352,31009
99361,24862
99370,17742
99445,20090
99483,31144
99488,14401
99495,26910
99505,14570
99520,16551
99527,10881
99529,15394
99549,11588
99551,15082
99560,24299
99573,11282
99586,12844
99603,21363
99612,18202
99649,15003
99659,14315
99666,32319
99695,12031
99699,14385
99713,18548
99718,15656
99725,18322
99729,24554
99737,11358
99754,10881
99757,10881
99766,31509
99783,9242
99786,10881
99818,20982
99829,15940
99837,16676
99848,15070
99853,13425
99856,20870
99876,22274
99883,19180
99893,24209
99896,21218
99905,19588
99906,21503
99916,9986
99921,10881
99947,20945
99969,15543
99977,11190
99999,26096
100015,32981
100019,15441
100020,16248
100023,20736
100034,31101
100041,12279
100051,23445
100060,10551
100066,22932
100078,13041
